Column1      ,Column2,start time,end time,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
Italy_power13,2      ,33278     ,42150   ,-0.42086305,-0.99570041 ,-1.4062985 ,-1.4884181 ,-1.4884181 ,-1.3241789 ,-0.99570041,-1.5705377  ,-0.010264954,0.81093125  ,1.1394097 ,1.0572901 ,1.3857686 ,0.72881163 ,0.56457239  ,0.64669201  ,0.48245277  ,0.48245277 ,0.15397429 ,-0.092384574,-0.50298267,1.3857686   ,1.0572901   ,0.40033315
Italy_power14,1      ,1588454   ,1625372 ,-0.90972049,-1.2692149  ,-1.5328441 ,-1.6287092 ,-1.6287092 ,-1.4369789 ,-1.2692149 ,-0.33452949 ,0.64808848  ,1.0794817   ,1.0315491 ,1.0555154 ,0.83981881,0.36049298 ,0.6001559   ,0.50429073  ,0.43239186  ,0.28859411 ,0.36049298 ,1.4150098   ,0.93568398 ,0.69602106  ,0.12083006  ,-0.35849578
Italy_power15,1      ,737571    ,775307  ,-0.89763649,-1.2205166  ,-1.4537077 ,-1.4895833 ,-1.5613344 ,-1.3998944 ,-1.1667032 ,-0.82588537 ,0.73470164  ,1.0575817   ,1.0934573 ,1.0217062 ,0.94995501,0.64501273 ,0.53738604  ,0.62707495  ,0.84232832  ,1.0934573  ,0.9678928  ,0.75263942  ,0.44769714 ,0.10687928  ,-0.28775192 ,-0.57475642
Italy_power16,2      ,1082422   ,1087110 ,0.17739201 ,-0.43881178 ,-0.99899705,-1.2230712 ,-1.2230712 ,-1.2230712 ,-1.5031638 ,-0.94297852 ,0.51350316  ,1.7459107   ,2.1380404 ,2.0260034 ,1.1857255 ,0.28942905 ,-0.046682098,-0.046682098,-0.046682098,-0.2707562 ,-0.2707562 ,0.009336428 ,-0.15871915,-0.38279325 ,0.56952169  ,0.12137348
Italy_power17,1      ,523495    ,545101  ,-1.0710089 ,-1.3514185  ,-1.5383582 ,-1.5757461 ,-1.5757461 ,-1.5009703 ,-0.94015106,-0.042840357,0.55536678  ,0.96663419  ,1.078798  ,1.0414101 ,0.87316433,0.53667281 ,0.63014268  ,0.70491857  ,0.83577638  ,1.0601041  ,1.0227161  ,0.70491857  ,0.38712103 ,0.20018129  ,-0.32324995 ,-0.67843544
Italy_power18,1      ,1815702   ,1820643 ,-1.0254206 ,-1.420235   ,-1.5957081 ,-1.6615105 ,-1.5957081 ,-1.4860374 ,-1.0473548 ,-0.10418712 ,0.70737574  ,0.97058532  ,1.0144536 ,0.97058532,0.8170464 ,0.57577095 ,0.55383682  ,0.64157335  ,0.64157335  ,0.57577095 ,0.90478293 ,0.97058532  ,0.751244   ,0.46610029  ,-0.038384728,-0.58673802
Italy_power19,1      ,336038    ,382476  ,-0.55696205,-0.86174909 ,-1.2971591 ,-1.4713232 ,-1.6890282 ,-1.2971591 ,-1.1665361 ,-0.64404406 ,-0.55696205 ,-0.078010977,0.61864513,0.83635016,0.87989117,0.18323507 ,-0.12155199 ,-0.25217501 ,-0.12155199 ,1.0975962  ,1.3588422  ,1.4894653   ,1.4459243  ,1.2717602   ,0.66218614  ,0.27031708
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
             ,       ,          ,        ,           ,            ,           ,           ,           ,           ,           ,            ,            ,            ,          ,          ,          ,           ,            ,            ,            ,           ,           ,            ,           ,            ,            ,
